Move In,In Time,Move Out,Out Time,Stay Duration
5710,2025-06-13 14:22,5710,2025-06-13 14:22,4.77
5711,2025-06-13 14:22,5711,2025-06-13 14:22,1.53
5712,2025-06-13 14:23,5712,2025-06-13 14:23,4.73
5713,2025-06-13 14:23,5713,2025-06-13 14:23,3.66
5714,2025-06-13 14:23,5714,2025-06-13 14:23,4.99
5715,2025-06-13 14:24,5715,2025-06-13 14:24,3.96
5716,2025-06-13 14:24,5716,2025-06-13 14:24,3.28
5717,2025-06-13 14:25,5717,2025-06-13 14:25,1.39
5718,2025-06-13 14:25,5718,2025-06-13 14:25,1.65
5719,2025-06-13 14:25,5719,2025-06-13 14:25,4.44
5720,2025-06-13 14:26,5720,2025-06-13 14:26,4.08
5721,2025-06-13 14:26,5721,2025-06-13 14:26,4.56
5722,2025-06-13 14:26,5722,2025-06-13 14:26,1.24
5723,2025-06-13 14:27,5723,2025-06-13 14:27,4.53
5724,2025-06-13 14:28,5724,2025-06-13 14:28,4.35
5725,2025-06-13 14:28,5725,2025-06-13 14:28,3.94
5726,2025-06-13 14:28,5726,2025-06-13 14:28,3.43
5727,2025-06-13 14:29,5727,2025-06-13 14:29,2.84
5728,2025-06-13 14:32,5728,2025-06-13 14:32,2.48
5729,2025-06-13 14:32,5729,2025-06-13 14:32,1.59
5730,2025-06-13 14:32,5730,2025-06-13 14:32,1.25
5731,2025-06-13 14:33,5731,2025-06-13 14:33,4.87
5732,2025-06-13 14:33,5732,2025-06-13 14:33,1.73
5733,2025-06-13 14:33,5733,2025-06-13 14:33,4.8
5734,2025-06-13 14:34,5734,2025-06-13 14:34,4.54
5735,2025-06-13 14:35,5735,2025-06-13 14:35,4.62
5736,2025-06-13 14:35,5736,2025-06-13 14:35,3.05
5737,2025-06-13 14:35,5737,2025-06-13 14:35,2.46
5738,2025-06-13 14:37,5738,2025-06-13 14:37,3.5
5739,2025-06-13 14:37,5739,2025-06-13 14:37,1.72
5740,2025-06-13 14:37,5740,2025-06-13 14:37,2.43
5741,2025-06-13 14:39,5741,2025-06-13 14:39,3.26
5742,2025-06-13 14:39,5742,2025-06-13 14:39,2.46
5743,2025-06-13 14:40,5743,2025-06-13 14:40,1.36
5744,2025-06-13 14:40,5744,2025-06-13 14:40,2.79
5745,2025-06-13 14:40,5745,2025-06-13 14:40,3.58
5746,2025-06-13 14:41,5746,2025-06-13 14:41,2.11
5747,2025-06-13 14:42,5747,2025-06-13 14:42,3.9
5748,2025-06-13 14:43,5748,2025-06-13 14:43,1.34
5749,2025-06-13 14:43,5749,2025-06-13 14:43,3.1
5750,2025-06-13 14:43,5750,2025-06-13 14:43,1.37
5751,2025-06-13 14:46,5751,2025-06-13 14:46,1.52
5752,2025-06-13 14:46,5752,2025-06-13 14:46,1.16
5753,2025-06-13 14:46,5753,2025-06-13 14:46,1.95
5754,2025-06-13 14:50,5754,2025-06-13 14:50,1.66
5755,2025-06-13 14:51,5755,2025-06-13 14:51,2.98
5756,2025-06-13 14:51,5756,2025-06-13 14:51,2.89
5757,2025-06-13 14:52,5757,2025-06-13 14:52,4.35
5758,2025-06-13 14:52,5758,2025-06-13 14:52,2.97
5759,2025-06-13 14:52,5759,2025-06-13 14:52,3.88
5760,2025-06-13 14:53,5760,2025-06-13 14:53,1.01
5761,2025-06-13 14:53,5761,2025-06-13 14:53,4.28
5762,2025-06-13 14:54,5762,2025-06-13 14:54,3.68
5763,2025-06-13 14:54,5763,2025-06-13 14:54,3.59
5764,2025-06-13 14:55,5764,2025-06-13 14:55,1.97
5765,2025-06-13 14:56,5765,2025-06-13 14:56,1.79
5766,2025-06-13 14:56,5766,2025-06-13 14:56,4.34
5767,2025-06-13 14:58,5767,2025-06-13 14:58,1.48
5768,2025-06-13 14:58,5768,2025-06-13 14:58,2.01
5769,2025-06-13 15:01,5769,2025-06-13 15:01,1.6
5770,2025-06-13 15:02,5770,2025-06-13 15:02,2.62
5771,2025-06-13 15:02,5771,2025-06-13 15:02,1.93
5772,2025-06-13 15:03,5772,2025-06-13 15:03,4.53
5773,2025-06-13 15:03,5773,2025-06-13 15:03,1.38
5774,2025-06-13 15:04,5774,2025-06-13 15:04,3.25
5775,2025-06-13 15:04,5775,2025-06-13 15:04,2.53
5776,2025-06-13 15:05,5776,2025-06-13 15:05,4.78
5777,2025-06-13 15:06,5777,2025-06-13 15:06,4.61
5778,2025-06-13 15:07,5778,2025-06-13 15:07,4.88
5779,2025-06-13 15:08,5779,2025-06-13 15:08,2.62
5780,2025-06-13 15:08,5780,2025-06-13 15:08,1.56
5781,2025-06-13 15:08,5781,2025-06-13 15:08,2.93
5782,2025-06-13 15:09,5782,2025-06-13 15:09,1.8
5783,2025-06-13 15:09,5783,2025-06-13 15:09,2.22
5784,2025-06-13 15:10,5784,2025-06-13 15:10,1.11
5785,2025-06-13 15:12,5785,2025-06-13 15:12,4.88
5786,2025-06-13 15:12,5786,2025-06-13 15:12,3.64
5787,2025-06-13 15:13,5787,2025-06-13 15:13,4.78
5788,2025-06-13 15:13,5788,2025-06-13 15:13,4.86
5789,2025-06-13 15:14,5789,2025-06-13 15:14,4.71
5790,2025-06-13 15:15,5790,2025-06-13 15:15,3.76
5791,2025-06-13 15:15,5791,2025-06-13 15:15,2.82
5792,2025-06-13 15:16,5792,2025-06-13 15:16,4.55
5793,2025-06-13 15:16,5793,2025-06-13 15:16,3.69
5794,2025-06-13 15:16,5794,2025-06-13 15:16,3.92
5795,2025-06-13 15:17,5795,2025-06-13 15:17,4.2
5796,2025-06-13 15:18,5796,2025-06-13 15:18,1.5
5797,2025-06-13 15:18,5797,2025-06-13 15:18,3.26
5798,2025-06-13 15:19,5798,2025-06-13 15:19,3.62
5799,2025-06-13 15:20,5799,2025-06-13 15:20,2.01
5800,2025-06-13 15:21,5800,2025-06-13 15:21,1.26
5801,2025-06-13 15:21,5801,2025-06-13 15:21,4.97
5802,2025-06-13 15:22,5802,2025-06-13 15:22,3.27
5803,2025-06-13 15:22,5803,2025-06-13 15:22,3.62
5804,2025-06-13 15:23,5804,2025-06-13 15:23,3.06
5805,2025-06-13 15:23,5805,2025-06-13 15:23,4.17
5806,2025-06-13 15:25,5806,2025-06-13 15:25,4.89
5807,2025-06-13 15:25,5807,2025-06-13 15:25,3.06
5808,2025-06-13 15:26,5808,2025-06-13 15:26,3.54
5809,2025-06-13 15:27,5809,2025-06-13 15:27,4.71
5810,2025-06-13 15:27,5810,2025-06-13 15:27,3.91
5811,2025-06-13 15:27,5811,2025-06-13 15:27,4.43
5812,2025-06-13 15:28,5812,2025-06-13 15:28,1.97
5813,2025-06-13 15:28,5813,2025-06-13 15:28,2.91
5814,2025-06-13 15:30,5814,2025-06-13 15:30,4.11
5815,2025-06-13 15:30,5815,2025-06-13 15:30,3.22
5816,2025-06-13 15:30,5816,2025-06-13 15:30,3.46
5817,2025-06-13 15:31,5817,2025-06-13 15:31,4.83
5818,2025-06-13 15:31,5818,2025-06-13 15:31,1.07
5819,2025-06-13 15:31,5819,2025-06-13 15:31,2.0
5820,2025-06-13 15:33,5820,2025-06-13 15:33,2.15
5821,2025-06-13 15:33,5821,2025-06-13 15:33,1.76
5822,2025-06-13 15:34,5822,2025-06-13 15:34,2.92
5823,2025-06-13 15:35,5823,2025-06-13 15:35,4.31
5824,2025-06-13 15:36,5824,2025-06-13 15:36,2.98
5825,2025-06-13 15:37,5825,2025-06-13 15:37,2.93
5826,2025-06-13 15:38,5826,2025-06-13 15:38,3.74
5827,2025-06-13 15:38,5827,2025-06-13 15:38,3.11
5828,2025-06-13 15:38,5828,2025-06-13 15:38,2.25
5829,2025-06-13 15:39,5829,2025-06-13 15:39,1.93
5830,2025-06-13 15:39,5830,2025-06-13 15:39,4.26
5831,2025-06-13 15:40,5831,2025-06-13 15:40,2.05
5832,2025-06-13 15:41,5832,2025-06-13 15:41,2.68
5833,2025-06-13 15:41,5833,2025-06-13 15:41,2.53
5834,2025-06-13 15:41,5834,2025-06-13 15:41,3.63
5835,2025-06-13 15:43,5835,2025-06-13 15:43,2.12
5836,2025-06-13 15:43,5836,2025-06-13 15:43,3.1
5837,2025-06-13 15:43,5837,2025-06-13 15:43,1.59
5838,2025-06-13 15:44,5838,2025-06-13 15:44,3.09
5839,2025-06-13 15:44,5839,2025-06-13 15:44,2.06
5840,2025-06-13 15:44,5840,2025-06-13 15:44,2.46
5841,2025-06-13 15:45,5841,2025-06-13 15:45,3.15
5842,2025-06-13 15:45,5842,2025-06-13 15:45,3.38
5843,2025-06-13 15:45,5843,2025-06-13 15:45,2.3
5844,2025-06-13 15:46,5844,2025-06-13 15:46,1.02
5845,2025-06-13 15:46,5845,2025-06-13 15:46,4.63
5846,2025-06-13 15:47,5846,2025-06-13 15:47,1.83
5847,2025-06-13 15:48,5847,2025-06-13 15:48,1.81
5848,2025-06-13 15:48,5848,2025-06-13 15:48,1.04
5849,2025-06-13 15:48,5849,2025-06-13 15:48,4.73
5850,2025-06-13 15:50,5850,2025-06-13 15:50,3.59
5851,2025-06-13 15:50,5851,2025-06-13 15:50,3.39
5852,2025-06-13 15:50,5852,2025-06-13 15:50,4.49
5853,2025-06-13 15:51,5853,2025-06-13 15:51,4.39
5854,2025-06-13 15:53,5854,2025-06-13 15:53,3.33
5855,2025-06-13 15:53,5855,2025-06-13 15:53,3.9
5856,2025-06-13 15:54,5856,2025-06-13 15:54,4.51
5857,2025-06-13 15:54,5857,2025-06-13 15:54,4.0
5858,2025-06-13 15:56,5858,2025-06-13 15:56,2.48
5859,2025-06-13 15:56,5859,2025-06-13 15:56,3.95
5860,2025-06-13 15:56,5860,2025-06-13 15:56,1.37
5861,2025-06-13 15:57,5861,2025-06-13 15:57,4.8
5862,2025-06-13 15:57,5862,2025-06-13 15:57,2.6
5863,2025-06-13 15:58,5863,2025-06-13 15:58,1.85
5864,2025-06-13 15:59,5864,2025-06-13 15:59,1.51
5865,2025-06-13 15:59,5865,2025-06-13 15:59,2.83
5866,2025-06-13 15:59,5866,2025-06-13 15:59,2.32
5867,2025-06-13 16:01,5867,2025-06-13 16:01,4.33
5868,2025-06-13 16:01,5868,2025-06-13 16:01,3.11
5869,2025-06-13 16:01,5869,2025-06-13 16:01,3.36
5870,2025-06-13 16:02,5870,2025-06-13 16:02,2.62
5871,2025-06-13 16:02,5871,2025-06-13 16:02,1.01
5872,2025-06-13 16:02,5872,2025-06-13 16:02,4.69
5873,2025-06-13 16:03,5873,2025-06-13 16:03,3.43
5874,2025-06-13 16:03,5874,2025-06-13 16:03,2.35
5875,2025-06-13 16:03,5875,2025-06-13 16:03,3.38
5876,2025-06-13 16:04,5876,2025-06-13 16:04,3.55
5877,2025-06-13 16:05,5877,2025-06-13 16:05,3.9
5878,2025-06-13 16:05,5878,2025-06-13 16:05,3.1
5879,2025-06-13 16:05,5879,2025-06-13 16:05,3.69
5880,2025-06-13 16:07,5880,2025-06-13 16:07,4.11
5881,2025-06-13 16:07,5881,2025-06-13 16:07,3.12
5882,2025-06-13 16:07,5882,2025-06-13 16:07,4.67
5883,2025-06-13 16:08,5883,2025-06-13 16:08,4.07
5884,2025-06-13 16:08,5884,2025-06-13 16:08,1.8
5885,2025-06-13 16:08,5885,2025-06-13 16:08,4.01
5886,2025-06-13 16:09,5886,2025-06-13 16:09,4.23
5887,2025-06-13 16:09,5887,2025-06-13 16:09,1.01
5888,2025-06-13 16:11,5888,2025-06-13 16:11,2.79
5889,2025-06-13 16:11,5889,2025-06-13 16:11,3.54
5890,2025-06-13 16:11,5890,2025-06-13 16:11,4.11
5891,2025-06-13 16:12,5891,2025-06-13 16:12,2.88
5892,2025-06-13 16:12,5892,2025-06-13 16:12,4.88
5893,2025-06-13 16:12,5893,2025-06-13 16:12,4.99
5894,2025-06-13 16:13,5894,2025-06-13 16:13,1.38
5895,2025-06-13 16:14,5895,2025-06-13 16:14,2.11
5896,2025-06-13 16:14,5896,2025-06-13 16:14,4.25
5897,2025-06-13 16:14,5897,2025-06-13 16:14,4.08
5898,2025-06-13 16:15,5898,2025-06-13 16:15,3.97
5899,2025-06-13 16:15,5899,2025-06-13 16:15,4.29
5900,2025-06-13 16:18,5900,2025-06-13 16:18,4.58
5901,2025-06-13 16:19,5901,2025-06-13 16:19,4.69
5902,2025-06-13 16:19,5902,2025-06-13 16:19,3.92
5903,2025-06-13 16:22,5903,2025-06-13 16:22,4.68
5904,2025-06-13 16:22,5904,2025-06-13 16:22,1.03
5905,2025-06-13 16:22,5905,2025-06-13 16:22,2.68
5906,2025-06-13 16:23,5906,2025-06-13 16:23,4.9
5907,2025-06-13 16:23,5907,2025-06-13 16:23,1.22
5908,2025-06-13 16:23,5908,2025-06-13 16:23,3.94
5909,2025-06-13 16:24,5909,2025-06-13 16:24,1.92
5910,2025-06-13 16:24,5910,2025-06-13 16:24,1.43
5911,2025-06-13 16:25,5911,2025-06-13 16:25,3.45
5912,2025-06-13 16:25,5912,2025-06-13 16:25,3.98
5913,2025-06-13 16:26,5913,2025-06-13 16:26,2.61
5914,2025-06-13 16:26,5914,2025-06-13 16:26,3.23
5915,2025-06-13 16:27,5915,2025-06-13 16:27,2.36
5916,2025-06-13 16:28,5916,2025-06-13 16:28,3.51
5917,2025-06-13 16:28,5917,2025-06-13 16:28,3.2
5918,2025-06-13 16:28,5918,2025-06-13 16:28,1.62
5919,2025-06-13 16:29,5919,2025-06-13 16:29,4.93
5920,2025-06-13 16:30,5920,2025-06-13 16:30,2.84
5921,2025-06-13 16:30,5921,2025-06-13 16:30,4.06
5922,2025-06-13 16:31,5922,2025-06-13 16:31,3.31
5923,2025-06-13 16:31,5923,2025-06-13 16:31,1.46
5924,2025-06-13 16:31,5924,2025-06-13 16:31,2.81
5925,2025-06-13 16:32,5925,2025-06-13 16:32,3.32
5926,2025-06-13 16:32,5926,2025-06-13 16:32,1.99
5927,2025-06-13 16:33,5927,2025-06-13 16:33,4.43
5928,2025-06-13 16:33,5928,2025-06-13 16:33,3.42
5929,2025-06-13 16:33,5929,2025-06-13 16:33,4.46
5930,2025-06-13 16:34,5930,2025-06-13 16:34,3.62
5931,2025-06-13 16:34,5931,2025-06-13 16:34,1.38
5932,2025-06-13 16:34,5932,2025-06-13 16:34,3.1
5933,2025-06-13 16:35,5933,2025-06-13 16:35,4.95
5934,2025-06-13 16:35,5934,2025-06-13 16:35,1.4
5935,2025-06-13 16:36,5935,2025-06-13 16:36,3.61
5936,2025-06-13 16:36,5936,2025-06-13 16:36,2.02
5937,2025-06-13 16:36,5937,2025-06-13 16:36,2.2
5938,2025-06-13 16:37,5938,2025-06-13 16:37,4.98
5939,2025-06-13 16:37,5939,2025-06-13 16:37,4.02
5940,2025-06-13 16:37,5940,2025-06-13 16:37,2.08
5941,2025-06-13 16:39,5941,2025-06-13 16:39,3.18
5942,2025-06-13 16:39,5942,2025-06-13 16:39,3.56
5943,2025-06-13 16:40,5943,2025-06-13 16:40,3.95
5944,2025-06-13 16:40,5944,2025-06-13 16:40,3.49
5945,2025-06-13 16:41,5945,2025-06-13 16:41,2.68
5946,2025-06-13 16:43,5946,2025-06-13 16:43,4.78
5947,2025-06-13 16:43,5947,2025-06-13 16:43,3.94
5948,2025-06-13 16:44,5948,2025-06-13 16:44,3.02
5949,2025-06-13 16:46,5949,2025-06-13 16:46,3.49
5950,2025-06-13 16:46,5950,2025-06-13 16:46,1.14
5951,2025-06-13 16:47,5951,2025-06-13 16:47,3.64
5952,2025-06-13 16:47,5952,2025-06-13 16:47,1.33
5953,2025-06-13 16:47,5953,2025-06-13 16:47,4.0
5954,2025-06-13 16:48,5954,2025-06-13 16:48,3.48
5955,2025-06-13 16:48,5955,2025-06-13 16:48,3.23
5956,2025-06-13 16:49,5956,2025-06-13 16:49,2.96
5957,2025-06-13 16:49,5957,2025-06-13 16:49,4.16
5958,2025-06-13 16:49,5958,2025-06-13 16:49,1.8
5959,2025-06-13 16:50,5959,2025-06-13 16:50,1.23
5960,2025-06-13 16:50,5960,2025-06-13 16:50,1.39
5961,2025-06-13 16:50,5961,2025-06-13 16:50,1.68
5962,2025-06-13 16:51,5962,2025-06-13 16:51,2.44
5963,2025-06-13 16:51,5963,2025-06-13 16:51,3.48
5964,2025-06-13 16:52,5964,2025-06-13 16:52,2.61
5965,2025-06-13 16:53,5965,2025-06-13 16:53,3.42
5966,2025-06-13 16:54,5966,2025-06-13 16:54,1.41
5967,2025-06-13 16:54,5967,2025-06-13 16:54,2.55
5968,2025-06-13 16:55,5968,2025-06-13 16:55,1.72
5969,2025-06-13 16:55,5969,2025-06-13 16:55,2.08
5970,2025-06-13 16:55,5970,2025-06-13 16:55,3.91
5971,2025-06-13 16:58,5971,2025-06-13 16:58,1.77
5972,2025-06-13 16:59,5972,2025-06-13 16:59,4.37
5973,2025-06-13 16:59,5973,2025-06-13 16:59,2.01
5974,2025-06-13 16:59,5974,2025-06-13 16:59,3.65
5975,2025-06-13 17:00,5975,2025-06-13 17:00,4.0
5976,2025-06-13 17:01,5976,2025-06-13 17:01,2.73
5977,2025-06-13 17:01,5977,2025-06-13 17:01,1.23
5978,2025-06-13 17:03,5978,2025-06-13 17:03,3.99
5979,2025-06-13 17:03,5979,2025-06-13 17:03,2.29
5980,2025-06-13 17:03,5980,2025-06-13 17:03,4.26
5981,2025-06-13 17:04,5981,2025-06-13 17:04,4.66
5982,2025-06-13 17:04,5982,2025-06-13 17:04,4.95
5983,2025-06-13 17:04,5983,2025-06-13 17:04,1.62
5984,2025-06-13 17:06,5984,2025-06-13 17:06,1.36
5985,2025-06-13 17:06,5985,2025-06-13 17:06,4.25
5986,2025-06-13 17:06,5986,2025-06-13 17:06,4.55
5987,2025-06-13 17:07,5987,2025-06-13 17:07,2.35
5988,2025-06-13 17:07,5988,2025-06-13 17:07,4.93
5989,2025-06-13 17:09,5989,2025-06-13 17:09,4.34
5990,2025-06-13 17:09,5990,2025-06-13 17:09,4.95
5991,2025-06-13 17:13,5991,2025-06-13 17:13,3.44
5992,2025-06-13 17:15,5992,2025-06-13 17:15,4.11
5993,2025-06-13 17:15,5993,2025-06-13 17:15,4.83
5994,2025-06-13 17:17,5994,2025-06-13 17:17,2.68
5995,2025-06-13 17:18,5995,2025-06-13 17:18,1.25
5996,2025-06-13 17:18,5996,2025-06-13 17:18,3.03
5997,2025-06-13 17:19,5997,2025-06-13 17:19,1.34
5998,2025-06-13 17:20,5998,2025-06-13 17:20,4.46
5999,2025-06-13 17:20,5999,2025-06-13 17:20,3.35
6000,2025-06-13 17:20,6000,2025-06-13 17:20,2.53
6001,2025-06-13 17:21,6001,2025-06-13 17:21,2.1
6002,2025-06-13 17:21,6002,2025-06-13 17:21,3.11
6003,2025-06-13 17:22,6003,2025-06-13 17:22,1.99
6004,2025-06-13 17:22,6004,2025-06-13 17:22,3.44
6005,2025-06-13 17:23,6005,2025-06-13 17:23,4.27
6006,2025-06-13 17:23,6006,2025-06-13 17:23,2.46
6007,2025-06-13 17:23,6007,2025-06-13 17:23,2.25
6008,2025-06-13 17:24,6008,2025-06-13 17:24,2.27
6009,2025-06-13 17:24,6009,2025-06-13 17:24,2.48
6010,2025-06-13 17:25,6010,2025-06-13 17:25,1.87
6011,2025-06-13 17:25,6011,2025-06-13 17:25,3.21
6012,2025-06-13 17:25,6012,2025-06-13 17:25,3.76
6013,2025-06-13 17:30,6013,2025-06-13 17:30,4.96
6014,2025-06-13 17:30,6014,2025-06-13 17:30,2.92
6015,2025-06-13 17:30,6015,2025-06-13 17:30,3.26
6016,2025-06-13 17:31,6016,2025-06-13 17:31,2.08
6017,2025-06-13 17:32,6017,2025-06-13 17:32,3.5
6018,2025-06-13 17:32,6018,2025-06-13 17:32,3.19
6019,2025-06-13 17:32,6019,2025-06-13 17:32,3.93
6020,2025-06-13 17:33,6020,2025-06-13 17:33,4.95
6021,2025-06-13 17:33,6021,2025-06-13 17:33,1.19
6022,2025-06-13 17:33,6022,2025-06-13 17:33,4.13
6023,2025-06-13 17:34,6023,2025-06-13 17:34,3.08
6024,2025-06-13 17:34,6024,2025-06-13 17:34,1.42
6025,2025-06-13 17:35,6025,2025-06-13 17:35,3.12
6026,2025-06-13 17:35,6026,2025-06-13 17:35,2.54
6027,2025-06-13 17:37,6027,2025-06-13 17:37,3.98
6028,2025-06-13 17:37,6028,2025-06-13 17:37,1.71
6029,2025-06-13 17:37,6029,2025-06-13 17:37,3.75
6030,2025-06-13 17:38,6030,2025-06-13 17:38,3.19
6031,2025-06-13 17:38,6031,2025-06-13 17:38,1.11
6032,2025-06-13 17:38,6032,2025-06-13 17:38,3.56
6033,2025-06-13 17:39,6033,2025-06-13 17:39,3.06
6034,2025-06-13 17:39,6034,2025-06-13 17:39,4.22
6035,2025-06-13 17:41,6035,2025-06-13 17:41,2.53
6036,2025-06-13 17:42,6036,2025-06-13 17:42,1.77
6037,2025-06-13 17:43,6037,2025-06-13 17:43,2.93
6038,2025-06-13 17:43,6038,2025-06-13 17:43,1.32
6039,2025-06-13 17:43,6039,2025-06-13 17:43,2.78
6040,2025-06-13 17:44,6040,2025-06-13 17:44,2.12
6041,2025-06-13 17:45,6041,2025-06-13 17:45,2.57
6042,2025-06-13 17:45,6042,2025-06-13 17:45,2.41
6043,2025-06-13 17:45,6043,2025-06-13 17:45,3.01
6044,2025-06-13 17:46,6044,2025-06-13 17:46,1.28
6045,2025-06-13 17:47,6045,2025-06-13 17:47,3.51
6046,2025-06-13 17:49,6046,2025-06-13 17:49,1.79
6047,2025-06-13 17:49,6047,2025-06-13 17:49,3.19
6048,2025-06-13 17:50,6048,2025-06-13 17:50,2.46
6049,2025-06-13 17:51,6049,2025-06-13 17:51,4.88
6050,2025-06-13 17:51,6050,2025-06-13 17:51,3.41
6051,2025-06-13 17:51,6051,2025-06-13 17:51,3.92
6052,2025-06-13 17:52,6052,2025-06-13 17:52,3.83
6053,2025-06-13 17:52,6053,2025-06-13 17:52,1.97
6054,2025-06-13 17:53,6054,2025-06-13 17:53,3.79
6055,2025-06-13 17:53,6055,2025-06-13 17:53,1.99
6056,2025-06-13 17:54,6056,2025-06-13 17:54,3.66
6057,2025-06-13 17:54,6057,2025-06-13 17:54,4.95
6058,2025-06-13 17:54,6058,2025-06-13 17:54,2.96
6059,2025-06-13 17:57,6059,2025-06-13 17:57,3.15
6060,2025-06-13 17:57,6060,2025-06-13 17:57,2.66
6061,2025-06-13 17:58,6061,2025-06-13 17:58,3.4
6062,2025-06-13 17:58,6062,2025-06-13 17:58,1.69
6063,2025-06-13 18:00,6063,2025-06-13 18:00,3.01
6064,2025-06-13 18:01,6064,2025-06-13 18:01,4.48
6065,2025-06-13 18:01,6065,2025-06-13 18:01,1.65
6066,2025-06-13 18:03,6066,2025-06-13 18:03,1.33
6067,2025-06-13 18:04,6067,2025-06-13 18:04,3.27
6068,2025-06-13 18:04,6068,2025-06-13 18:04,3.81
6069,2025-06-13 18:05,6069,2025-06-13 18:05,2.32
6070,2025-06-13 18:05,6070,2025-06-13 18:05,4.76
6071,2025-06-13 18:05,6071,2025-06-13 18:05,1.43
6072,2025-06-13 18:06,6072,2025-06-13 18:06,2.62
6073,2025-06-13 18:06,6073,2025-06-13 18:06,2.36
6074,2025-06-13 18:08,6074,2025-06-13 18:08,2.35
6075,2025-06-13 18:08,6075,2025-06-13 18:08,3.67
6076,2025-06-13 18:08,6076,2025-06-13 18:08,1.31
6077,2025-06-13 18:09,6077,2025-06-13 18:09,4.73
6078,2025-06-13 18:09,6078,2025-06-13 18:09,2.2
6079,2025-06-13 18:09,6079,2025-06-13 18:09,4.02
6080,2025-06-13 18:10,6080,2025-06-13 18:10,4.29
6081,2025-06-13 18:11,6081,2025-06-13 18:11,2.01
6082,2025-06-13 18:12,6082,2025-06-13 18:12,5.0
6083,2025-06-13 18:12,6083,2025-06-13 18:12,2.93
6084,2025-06-13 18:12,6084,2025-06-13 18:12,3.22
6085,2025-06-13 18:13,6085,2025-06-13 18:13,4.57
6086,2025-06-13 18:13,6086,2025-06-13 18:13,4.52
6087,2025-06-13 18:14,6087,2025-06-13 18:14,1.17
6088,2025-06-13 18:14,6088,2025-06-13 18:14,4.83
6089,2025-06-13 18:15,6089,2025-06-13 18:15,2.87
6090,2025-06-13 18:17,6090,2025-06-13 18:17,3.26
6091,2025-06-13 18:18,6091,2025-06-13 18:18,3.31
6092,2025-06-13 18:18,6092,2025-06-13 18:18,1.79
6093,2025-06-13 18:18,6093,2025-06-13 18:18,3.75
6094,2025-06-13 18:20,6094,2025-06-13 18:20,3.35
6095,2025-06-13 18:21,6095,2025-06-13 18:21,1.78
6096,2025-06-13 18:21,6096,2025-06-13 18:21,1.54
6097,2025-06-13 18:21,6097,2025-06-13 18:21,2.06
6098,2025-06-13 18:22,6098,2025-06-13 18:22,1.37
6099,2025-06-13 18:22,6099,2025-06-13 18:22,4.08
6100,2025-06-13 18:23,6100,2025-06-13 18:23,3.2
6101,2025-06-13 18:25,6101,2025-06-13 18:25,2.89
6102,2025-06-13 18:25,6102,2025-06-13 18:25,4.39
6103,2025-06-13 18:25,6103,2025-06-13 18:25,1.01
6104,2025-06-13 18:26,6104,2025-06-13 18:26,2.52
6105,2025-06-13 18:27,6105,2025-06-13 18:27,4.35
6106,2025-06-13 18:27,6106,2025-06-13 18:27,1.58
6107,2025-06-13 18:29,6107,2025-06-13 18:29,3.37
6108,2025-06-13 18:29,6108,2025-06-13 18:29,2.62
6109,2025-06-13 18:29,6109,2025-06-13 18:29,1.29
6110,2025-06-13 18:31,6110,2025-06-13 18:31,2.65
6111,2025-06-13 18:31,6111,2025-06-13 18:31,2.53
6112,2025-06-13 18:33,6112,2025-06-13 18:33,3.5
6113,2025-06-13 18:33,6113,2025-06-13 18:33,3.3
6114,2025-06-13 18:33,6114,2025-06-13 18:33,3.1
6115,2025-06-13 18:34,6115,2025-06-13 18:34,1.59
6116,2025-06-13 18:34,6116,2025-06-13 18:34,2.88
6117,2025-06-13 18:35,6117,2025-06-13 18:35,1.81
6118,2025-06-13 18:35,6118,2025-06-13 18:35,1.47
6119,2025-06-13 18:35,6119,2025-06-13 18:35,2.24
6120,2025-06-13 18:36,6120,2025-06-13 18:36,3.87
6121,2025-06-13 18:36,6121,2025-06-13 18:36,2.75
6122,2025-06-13 18:38,6122,2025-06-13 18:38,2.3
6123,2025-06-13 18:38,6123,2025-06-13 18:38,3.51
6124,2025-06-13 18:38,6124,2025-06-13 18:38,3.49
6125,2025-06-13 18:39,6125,2025-06-13 18:39,1.19
6126,2025-06-13 18:39,6126,2025-06-13 18:39,3.11
6127,2025-06-13 18:42,6127,2025-06-13 18:42,4.76
6128,2025-06-13 18:42,6128,2025-06-13 18:42,2.6
6129,2025-06-13 18:42,6129,2025-06-13 18:42,1.11
6130,2025-06-13 18:43,6130,2025-06-13 18:43,2.39
6131,2025-06-13 18:43,6131,2025-06-13 18:43,3.46
6132,2025-06-13 18:43,6132,2025-06-13 18:43,3.42
6133,2025-06-13 18:44,6133,2025-06-13 18:44,3.9
6134,2025-06-13 18:46,6134,2025-06-13 18:46,1.92
6135,2025-06-13 18:46,6135,2025-06-13 18:46,3.42
6136,2025-06-13 18:46,6136,2025-06-13 18:46,1.59
6137,2025-06-13 18:47,6137,2025-06-13 18:47,3.16
6138,2025-06-13 18:47,6138,2025-06-13 18:47,3.72
6139,2025-06-13 18:48,6139,2025-06-13 18:48,2.38
6140,2025-06-13 18:48,6140,2025-06-13 18:48,1.49
6141,2025-06-13 18:49,6141,2025-06-13 18:49,2.84
6142,2025-06-13 18:49,6142,2025-06-13 18:49,3.79
6143,2025-06-13 18:50,6143,2025-06-13 18:50,2.85
6144,2025-06-13 18:51,6144,2025-06-13 18:51,3.79
6145,2025-06-13 18:51,6145,2025-06-13 18:51,2.5
